timesheet_id,employee_id,project_id,work_date,hours_logged,overtime_hours
1864,1106,209,2025-11-13,5.22,0.0
1865,1166,206,2025-09-07,8.94,0.94
1866,1154,208,2026-01-30,5.54,0.0
1867,1030,205,2025-09-15,6.44,0.0
1868,1063,226,2025-05-28,5.15,0.0
1869,1119,216,2025-05-24,8.96,0.96
1870,1112,214,2025-11-05,7.36,0.0
1871,1010,207,2025-12-25,7.88,0.0
1872,1035,201,2025-07-22,4.96,0.0
1873,1072,222,2026-04-09,5.55,0.0
1874,1165,228,2025-12-04,7.3,0.0
1875,1185,216,2026-02-17,4.25,0.0
1876,1015,228,2026-03-13,8.69,0.69
1877,1081,220,2025-09-06,9.38,1.38
1878,1017,229,2025-06-29,5.79,0.0
1879,1094,222,2026-04-11,9.73,1.73
1880,1024,213,2025-09-12,7.94,0.0
1881,1186,227,2025-07-08,9.66,1.66
1882,1029,219,2026-01-26,4.84,0.0
1883,1031,217,2025-11-09,8.41,0.41
1884,1149,225,2025-11-10,7.99,0.0
1885,1065,216,2025-06-03,9.59,1.59
1886,1061,220,2025-10-14,9.31,1.31
1887,1081,211,2025-10-13,4.73,0.0
1888,1189,213,2025-09-23,8.99,0.99
1889,1191,208,2026-03-19,8.84,0.84
1890,1056,205,2025-05-12,9.61,1.61
1891,1055,209,2025-10-01,4.64,0.0
1892,1066,228,2026-03-02,6.64,0.0
1893,1126,218,2026-02-21,7.54,0.0
1894,1029,211,2025-07-12,6.25,0.0
1895,1122,222,2026-01-26,7.27,0.0
1896,1072,229,2025-07-10,5.48,0.0
1897,1038,212,2025-12-18,8.71,0.71
1898,1095,227,2025-10-10,6.85,0.0
1899,1166,229,2026-05-03,5.85,0.0
1900,1190,222,2026-03-23,7.63,0.0
1901,1014,223,2025-11-07,8.79,0.79
1902,1172,208,2025-06-11,9.5,1.5
1903,1099,210,2026-03-26,5.52,0.0
1904,1180,212,2026-04-06,7.83,0.0
1905,1176,204,2025-12-08,9.42,1.42
1906,1061,228,2026-03-05,7.21,0.0
1907,1003,230,2025-06-19,6.65,0.0
1908,1066,210,2025-07-15,9.76,1.76
1909,1194,208,2026-01-15,4.54,0.0
1910,1042,230,2025-09-13,5.78,0.0
1911,1082,229,2025-07-05,6.63,0.0
1912,1165,214,2026-02-23,8.87,0.87
1913,1071,228,2025-07-28,8.74,0.74
1914,1200,216,2025-10-03,4.48,0.0
1915,1106,230,2026-03-02,6.83,0.0
1916,1184,214,2026-02-19,9.05,1.05
1917,1026,227,2025-11-21,9.26,1.26
1918,1067,217,2026-01-07,4.96,0.0
1919,1108,220,2025-09-15,4.4,0.0
1920,1141,224,2025-07-15,8.38,0.38
1921,1178,201,2026-04-03,5.96,0.0
1922,1165,221,2025-05-27,8.57,0.57
1923,1114,226,2026-03-18,5.1,0.0
1924,1001,213,2025-07-12,7.85,0.0
1925,1079,211,2026-01-16,5.2,0.0
1926,1029,206,2025-11-09,7.45,0.0
1927,1183,225,2025-07-11,5.5,0.0
1928,1196,205,2025-05-29,8.98,0.98
1929,1176,214,2026-04-11,9.08,1.08
1930,1082,215,2025-10-31,8.76,0.76
1931,1189,205,2025-05-11,6.87,0.0
1932,1176,219,2025-08-13,5.56,0.0
1933,1073,207,2026-01-11,8.96,0.96
1934,1095,206,2025-10-18,4.51,0.0
1935,1097,227,2026-01-10,6.36,0.0
1936,1058,201,2025-08-14,9.31,1.31
1937,1143,221,2025-10-20,9.69,1.69
1938,1059,230,2026-01-22,7.67,0.0
1939,1119,207,2025-06-07,4.53,0.0
1940,1044,202,2026-02-13,5.57,0.0
1941,1110,220,2025-05-21,6.41,0.0
1942,1023,212,2025-07-06,5.56,0.0
1943,1146,204,2026-01-10,5.02,0.0
1944,1135,214,2026-02-27,4.08,0.0
1945,1117,227,2025-11-22,8.64,0.64
1946,1031,208,2025-11-30,8.04,0.04
1947,1049,228,2025-10-24,8.28,0.28
1948,1069,210,2025-07-01,8.88,0.88
1949,1098,205,2026-03-28,8.48,0.48
1950,1053,220,2026-01-31,6.59,0.0
1951,1073,224,2026-03-24,5.29,0.0
1952,1108,206,2025-11-18,8.06,0.06
1953,1038,201,2026-02-19,6.45,0.0
1954,1068,208,2025-05-26,5.74,0.0
1955,1064,212,2025-09-24,7.71,0.0
1956,1166,215,2026-04-26,7.5,0.0
1957,1121,205,2026-02-26,4.51,0.0
1958,1178,213,2026-01-27,9.23,1.23
1959,1183,213,2025-07-14,8.12,0.12
1960,1189,220,2025-06-10,8.25,0.25
1961,1025,218,2026-01-29,5.54,0.0
1962,1086,230,2025-08-23,4.35,0.0
1963,1091,220,2026-04-23,5.41,0.0
1964,1154,223,2025-06-13,9.64,1.64
1965,1012,201,2026-02-15,8.49,0.49
1966,1159,213,2026-02-05,5.52,0.0
1967,1102,222,2025-06-07,5.82,0.0
1968,1144,202,2026-03-25,6.23,0.0
1969,1067,206,2025-07-21,7.48,0.0
1970,1087,229,2025-08-22,7.02,0.0
1971,1023,211,2026-04-20,6.81,0.0
1972,1111,205,2026-04-24,8.26,0.26
1973,1081,202,2026-01-23,5.56,0.0
1974,1128,228,2025-09-05,9.87,1.87
1975,1072,224,2025-09-02,9.84,1.84
1976,1111,210,2025-08-29,6.16,0.0
1977,1068,220,2026-02-18,9.42,1.42
1978,1068,217,2026-04-18,8.98,0.98
1979,1043,211,2025-08-14,5.88,0.0
1980,1126,225,2026-01-17,8.42,0.42
1981,1143,228,2025-10-03,9.7,1.7
1982,1163,226,2026-02-01,9.54,1.54
1983,1049,205,2026-01-08,6.64,0.0
1984,1047,202,2025-05-27,4.33,0.0
1985,1042,223,2025-12-24,6.82,0.0
1986,1030,229,2026-02-15,6.8,0.0
1987,1011,215,2026-03-27,9.56,1.56
1988,1182,218,2025-09-01,6.14,0.0
1989,1127,204,2026-04-24,6.91,0.0
1990,1038,204,2026-04-02,9.08,1.08
1991,1053,228,2026-01-27,6.1,0.0
1992,1044,224,2025-06-05,5.7,0.0
1993,1070,219,2025-08-20,7.05,0.0
1994,1150,207,2025-10-14,9.35,1.35
1995,1002,217,2025-08-02,7.5,0.0
1996,1047,214,2025-05-20,8.6,0.6
1997,1064,225,2025-12-08,9.52,1.52
1998,1025,229,2025-09-07,6.99,0.0
1999,1073,222,2025-06-26,5.97,0.0
2000,1032,213,2025-05-16,9.89,1.89
2001,1028,227,2025-09-20,6.24,0.0
2002,1008,203,2026-03-18,5.94,0.0
2003,1182,222,2025-08-13,6.76,0.0
2004,1161,209,2025-05-22,6.88,0.0
2005,1002,211,2025-07-19,7.57,0.0
2006,1168,220,2025-11-21,9.82,1.82
2007,1084,224,2025-08-14,9.71,1.71
2008,1146,205,2025-06-02,10.0,2.0
2009,1013,226,2026-02-01,5.27,0.0
2010,1083,226,2025-09-25,7.86,0.0
2011,1019,218,2026-02-18,4.33,0.0
2012,1098,203,2025-11-01,9.71,1.71
2013,1046,208,2025-10-16,6.39,0.0
2014,1103,203,2025-08-31,9.79,1.79
2015,1054,206,2025-10-03,4.12,0.0
2016,1104,210,2025-06-27,6.33,0.0
2017,1168,205,2025-06-22,7.88,0.0
2018,1126,226,2026-04-11,4.72,0.0
2019,1080,229,2025-05-14,6.59,0.0
2020,1034,212,2025-11-22,8.11,0.11
2021,1095,217,2025-10-23,7.99,0.0
2022,1115,229,2026-02-26,5.2,0.0
2023,1069,219,2026-03-24,6.33,0.0
2024,1024,225,2025-09-02,7.6,0.0
2025,1095,220,2025-11-06,6.54,0.0
2026,1162,214,2025-09-05,5.12,0.0
2027,1132,211,2025-10-05,4.56,0.0
2028,1174,208,2026-04-20,9.84,1.84
2029,1183,205,2025-05-29,7.89,0.0
2030,1135,221,2026-05-07,9.58,1.58
2031,1022,210,2026-05-01,7.88,0.0
2032,1021,230,2025-09-08,6.81,0.0
2033,1077,205,2025-08-29,8.81,0.81
2034,1176,229,2025-05-21,9.91,1.91
2035,1064,217,2025-07-15,5.8,0.0
2036,1146,202,2025-12-08,6.57,0.0
2037,1012,217,2025-06-21,7.31,0.0
2038,1109,214,2025-06-12,4.65,0.0
2039,1170,224,2025-06-07,4.57,0.0
2040,1065,212,2025-05-11,7.41,0.0
2041,1021,225,2025-06-30,5.53,0.0
2042,1030,224,2025-07-28,7.02,0.0
2043,1046,226,2026-04-14,7.97,0.0
2044,1101,202,2025-11-07,5.09,0.0
2045,1181,210,2025-12-11,4.5,0.0
2046,1186,215,2026-03-16,5.88,0.0
2047,1116,220,2025-11-09,8.54,0.54
2048,1088,230,2025-10-26,8.85,0.85
2049,1048,207,2026-01-13,9.23,1.23
2050,1192,220,2025-06-26,5.11,0.0
2051,1173,204,2025-09-13,5.56,0.0
2052,1005,201,2026-04-06,6.6,0.0
2053,1004,206,2025-08-05,6.37,0.0
2054,1118,223,2026-03-22,7.93,0.0
2055,1169,224,2026-03-16,6.43,0.0
2056,1125,210,2026-03-10,7.61,0.0
2057,1158,212,2025-11-16,7.71,0.0
2058,1177,222,2025-08-06,8.14,0.14
2059,1078,203,2026-05-07,6.37,0.0
2060,1004,207,2025-12-16,4.75,0.0
2061,1005,223,2025-11-26,4.67,0.0
2062,1007,207,2025-10-18,9.82,1.82
2063,1038,221,2026-03-20,6.89,0.0
2064,1161,228,2026-04-29,5.45,0.0
2065,1049,203,2025-08-20,8.74,0.74
2066,1119,205,2025-08-30,5.81,0.0
2067,1006,204,2025-08-24,6.84,0.0
2068,1040,224,2026-05-07,5.0,0.0
2069,1125,216,2025-11-30,8.22,0.22
2070,1116,219,2025-09-06,4.12,0.0
2071,1076,219,2025-11-06,5.46,0.0
2072,1101,202,2026-04-24,8.98,0.98
2073,1027,221,2026-04-09,6.0,0.0
2074,1111,214,2025-07-09,9.09,1.09
2075,1189,219,2026-03-01,9.09,1.09
2076,1142,210,2025-07-09,7.58,0.0
2077,1103,216,2025-05-17,4.22,0.0
2078,1186,220,2025-11-04,7.08,0.0
2079,1125,208,2025-05-28,9.61,1.61
2080,1136,201,2025-09-14,8.29,0.29
2081,1081,218,2025-12-02,6.53,0.0
2082,1166,214,2026-03-05,4.38,0.0
2083,1030,216,2026-01-01,9.33,1.33
2084,1166,212,2025-05-28,7.74,0.0
2085,1112,201,2026-04-30,6.69,0.0
2086,1186,207,2025-09-06,4.97,0.0
2087,1113,208,2025-12-15,6.82,0.0
2088,1151,230,2025-11-02,7.05,0.0
2089,1155,228,2025-11-16,8.11,0.11
2090,1169,215,2026-03-10,9.05,1.05
2091,1076,224,2025-07-20,4.79,0.0
2092,1107,227,2026-01-22,8.27,0.27
2093,1168,224,2026-03-02,9.65,1.65
2094,1121,226,2026-03-12,6.16,0.0
2095,1042,220,2025-08-04,9.83,1.83
2096,1177,224,2025-10-01,5.24,0.0
2097,1124,205,2025-05-07,4.52,0.0
2098,1041,220,2026-01-31,5.04,0.0
2099,1107,216,2026-03-16,6.95,0.0
2100,1054,218,2026-02-24,5.82,0.0
2101,1005,212,2026-04-19,4.28,0.0
2102,1092,222,2025-10-02,9.29,1.29
2103,1129,202,2025-09-15,4.95,0.0
2104,1087,214,2025-06-01,8.84,0.84
2105,1059,204,2025-06-27,4.68,0.0
2106,1125,209,2025-10-15,7.37,0.0
2107,1091,225,2026-04-10,9.96,1.96
2108,1143,209,2025-06-19,4.28,0.0
2109,1177,228,2025-08-05,9.38,1.38
2110,1172,204,2025-12-29,7.09,0.0
2111,1113,226,2025-06-16,8.24,0.24
2112,1194,204,2025-07-18,6.74,0.0
2113,1157,220,2025-06-05,9.85,1.85
2114,1027,227,2025-08-06,8.69,0.69
2115,1130,204,2025-06-28,7.37,0.0
2116,1031,228,2025-12-24,5.0,0.0
2117,1093,206,2025-10-02,5.23,0.0
2118,1182,215,2026-02-14,8.37,0.37
2119,1128,224,2025-08-21,8.57,0.57
2120,1040,221,2025-06-16,9.22,1.22
2121,1036,204,2025-08-02,6.18,0.0
2122,1113,214,2025-07-04,9.09,1.09
2123,1002,208,2025-11-15,8.62,0.62
2124,1122,211,2025-09-10,9.01,1.01
2125,1044,203,2026-03-05,5.72,0.0
2126,1184,225,2025-08-03,5.6,0.0
2127,1162,222,2025-11-04,6.49,0.0
2128,1193,225,2025-12-17,5.47,0.0
2129,1059,205,2025-10-26,7.18,0.0
2130,1106,230,2025-08-02,8.81,0.81
2131,1118,228,2026-04-29,6.46,0.0
2132,1175,212,2026-02-25,7.1,0.0
2133,1114,205,2025-05-21,9.66,1.66
2134,1184,226,2025-12-11,8.62,0.62
2135,1018,203,2025-05-20,7.1,0.0
2136,1103,225,2025-07-19,6.03,0.0
2137,1016,213,2025-12-19,4.99,0.0
2138,1170,230,2025-12-01,8.56,0.56
2139,1148,202,2025-09-22,7.85,0.0
2140,1183,226,2025-09-09,9.87,1.87
2141,1134,210,2026-03-09,7.96,0.0
2142,1175,223,2025-09-24,6.52,0.0
2143,1078,224,2025-05-25,7.32,0.0
2144,1089,201,2025-05-22,8.46,0.46
2145,1136,220,2025-05-29,8.96,0.96
2146,1180,213,2026-02-22,9.52,1.52
2147,1053,229,2025-08-02,6.68,0.0
2148,1159,221,2025-09-15,7.27,0.0
2149,1089,229,2025-07-21,6.65,0.0
2150,1167,213,2026-02-21,8.87,0.87
2151,1078,203,2026-03-08,8.65,0.65
2152,1086,213,2025-05-31,4.22,0.0
2153,1190,229,2026-04-25,8.35,0.35
2154,1139,210,2025-07-09,4.76,0.0
2155,1131,218,2026-04-05,5.28,0.0
2156,1088,225,2026-02-15,5.87,0.0
2157,1006,201,2025-11-21,7.81,0.0
2158,1139,219,2026-03-23,9.34,1.34
2159,1199,210,2025-10-19,5.55,0.0
2160,1130,204,2025-11-09,8.36,0.36
2161,1096,209,2025-12-31,8.39,0.39
2162,1091,204,2025-05-13,7.76,0.0
2163,1167,204,2025-11-06,4.29,0.0
2164,1147,224,2025-05-21,6.69,0.0
2165,1087,208,2025-11-27,4.03,0.0
2166,1149,219,2026-01-07,8.83,0.83
2167,1161,222,2025-10-05,8.29,0.29
2168,1153,208,2025-11-12,7.2,0.0
2169,1073,222,2025-05-10,6.1,0.0
2170,1184,219,2025-07-21,8.71,0.71
2171,1183,213,2026-04-29,8.03,0.03
2172,1064,204,2025-12-03,7.12,0.0
2173,1150,207,2025-05-11,5.97,0.0
2174,1093,215,2025-11-23,8.94,0.94
2175,1183,214,2025-07-03,4.59,0.0
2176,1021,203,2025-05-14,8.97,0.97
2177,1034,216,2026-03-02,4.37,0.0
2178,1020,212,2025-08-25,5.29,0.0
2179,1104,219,2025-06-09,8.06,0.06
2180,1200,213,2026-03-25,7.35,0.0
2181,1150,216,2026-01-18,9.23,1.23
2182,1113,223,2025-06-12,7.82,0.0
2183,1126,224,2026-04-11,9.59,1.59
2184,1042,205,2026-04-26,9.84,1.84
2185,1125,223,2026-04-22,7.03,0.0
2186,1181,217,2026-01-23,6.75,0.0
2187,1031,223,2026-02-12,9.18,1.18
2188,1122,202,2026-03-30,5.28,0.0
2189,1144,212,2025-06-28,8.48,0.48
2190,1031,220,2025-09-20,9.53,1.53
2191,1029,204,2025-05-26,9.11,1.11
2192,1075,202,2025-12-26,6.22,0.0
2193,1031,212,2025-11-14,7.14,0.0
2194,1096,210,2026-04-09,5.83,0.0
2195,1008,226,2025-07-07,5.76,0.0
2196,1151,214,2025-12-10,4.86,0.0
2197,1079,229,2026-04-07,4.29,0.0
2198,1047,227,2026-04-09,5.7,0.0
2199,1001,204,2025-07-06,8.44,0.44
2200,1018,228,2025-06-04,7.29,0.0
2201,1124,219,2025-12-12,4.27,0.0
2202,1116,229,2025-06-17,5.86,0.0
2203,1097,216,2026-03-25,6.03,0.0
2204,1156,205,2025-11-02,9.01,1.01
2205,1130,221,2026-01-29,8.57,0.57
2206,1116,222,2026-02-26,6.77,0.0
2207,1187,211,2025-10-15,6.69,0.0
2208,1160,222,2025-09-18,4.54,0.0
2209,1100,208,2026-04-23,7.74,0.0
2210,1087,218,2025-05-07,9.4,1.4
2211,1172,229,2025-10-21,4.27,0.0
2212,1072,221,2026-02-01,6.66,0.0
2213,1043,223,2025-09-11,4.53,0.0
2214,1162,226,2026-05-05,4.15,0.0
2215,1080,218,2026-04-02,8.63,0.63
2216,1165,218,2025-11-18,7.87,0.0
2217,1159,218,2026-05-01,4.51,0.0
2218,1014,219,2025-07-15,7.46,0.0
2219,1193,216,2025-08-01,7.13,0.0
2220,1005,204,2025-08-17,7.02,0.0
2221,1137,206,2026-02-11,7.95,0.0
2222,1071,226,2025-09-15,9.77,1.77
2223,1181,227,2025-12-12,5.23,0.0
2224,1114,203,2025-09-14,9.33,1.33
2225,1156,211,2025-11-30,8.84,0.84
2226,1012,216,2025-11-17,6.41,0.0
2227,1006,211,2025-12-03,9.17,1.17
2228,1107,201,2025-12-29,6.62,0.0
2229,1082,213,2025-10-25,9.16,1.16
2230,1030,204,2025-09-27,5.54,0.0
2231,1074,205,2026-02-08,7.25,0.0
2232,1197,203,2025-08-24,5.1,0.0
2233,1105,222,2025-05-31,4.93,0.0
2234,1158,211,2026-04-10,5.02,0.0
2235,1183,202,2025-10-08,5.09,0.0
2236,1026,211,2025-09-12,5.79,0.0
2237,1083,209,2025-12-01,4.85,0.0
2238,1031,202,2026-02-20,6.25,0.0
2239,1193,220,2025-09-08,5.22,0.0
2240,1127,217,2026-04-28,7.52,0.0
2241,1099,204,2025-12-17,8.51,0.51
2242,1082,215,2025-08-23,5.62,0.0
2243,1017,216,2026-03-12,7.32,0.0
2244,1163,208,2026-04-12,4.17,0.0
2245,1005,209,2025-05-16,9.48,1.48
2246,1151,222,2025-09-14,7.32,0.0
2247,1196,218,2025-10-14,4.61,0.0
2248,1033,210,2025-08-11,7.91,0.0
2249,1115,203,2026-01-19,7.41,0.0
2250,1129,207,2026-04-09,9.08,1.08
2251,1037,212,2026-02-22,8.7,0.7
2252,1044,226,2026-04-02,7.24,0.0
2253,1109,230,2025-11-22,5.47,0.0
2254,1011,201,2025-11-07,7.33,0.0
2255,1159,210,2025-11-15,8.88,0.88
2256,1043,201,2025-08-18,7.92,0.0
2257,1124,209,2026-02-03,4.36,0.0
2258,1175,213,2026-04-06,7.59,0.0
2259,1162,207,2026-01-25,10.0,2.0
2260,1131,210,2025-07-18,7.51,0.0
2261,1190,218,2025-11-10,4.27,0.0
2262,1077,203,2025-06-05,7.38,0.0
2263,1032,227,2025-08-29,6.37,0.0
2264,1143,209,2025-09-23,4.84,0.0
2265,1054,220,2026-04-17,9.27,1.27
2266,1082,229,2026-04-12,7.03,0.0
2267,1088,221,2025-05-11,8.09,0.09
2268,1193,223,2026-03-01,5.57,0.0
2269,1063,222,2025-06-13,6.72,0.0
2270,1088,207,2026-02-17,9.9,1.9
2271,1154,211,2026-02-18,6.76,0.0
2272,1178,205,2025-06-18,4.1,0.0
2273,1001,220,2026-05-05,7.88,0.0
2274,1003,222,2025-05-18,6.86,0.0
2275,1143,229,2026-01-06,5.04,0.0
2276,1126,225,2025-10-25,8.18,0.18
2277,1021,226,2025-12-06,6.36,0.0
2278,1167,203,2025-12-18,9.26,1.26
2279,1172,215,2026-04-04,7.23,0.0
2280,1091,227,2025-10-31,8.03,0.03
2281,1154,212,2025-10-06,6.26,0.0
2282,1197,226,2026-01-03,6.32,0.0
2283,1003,204,2025-07-01,8.18,0.18
2284,1050,215,2026-04-23,6.78,0.0
2285,1191,201,2025-06-02,4.06,0.0
2286,1175,230,2025-12-26,8.55,0.55
2287,1050,203,2025-05-31,8.26,0.26
2288,1161,210,2025-05-16,8.9,0.9
2289,1057,208,2025-12-12,8.85,0.85
2290,1093,202,2026-03-20,9.88,1.88
2291,1181,223,2026-01-26,5.68,0.0
2292,1002,207,2026-01-15,7.64,0.0
2293,1164,213,2026-03-22,9.91,1.91
2294,1072,219,2025-07-26,4.67,0.0
2295,1044,218,2025-06-22,7.0,0.0
2296,1190,219,2026-04-02,5.16,0.0
2297,1155,219,2025-09-24,8.03,0.03
2298,1151,205,2026-05-06,5.05,0.0
2299,1033,209,2025-07-24,8.48,0.48
2300,1059,229,2025-06-17,9.6,1.6
2301,1071,207,2025-07-20,7.14,0.0
2302,1006,223,2025-06-17,9.09,1.09
2303,1158,209,2025-10-03,8.07,0.07
2304,1117,201,2025-10-17,8.08,0.08
2305,1165,222,2026-01-06,9.63,1.63
2306,1014,228,2025-12-10,9.66,1.66
2307,1111,228,2025-10-10,9.63,1.63
2308,1071,204,2026-04-13,9.97,1.97
2309,1120,216,2025-11-01,8.08,0.08
2310,1195,202,2025-05-14,6.17,0.0
2311,1058,202,2026-03-05,9.3,1.3
2312,1108,218,2025-07-02,5.67,0.0
2313,1002,213,2025-09-18,6.69,0.0
2314,1021,229,2026-01-07,5.17,0.0
2315,1007,224,2025-05-15,7.43,0.0
2316,1177,214,2025-05-28,5.35,0.0
2317,1064,207,2025-08-01,9.75,1.75
2318,1080,203,2026-04-07,4.99,0.0
2319,1025,201,2025-12-09,7.76,0.0
2320,1007,219,2026-04-23,6.88,0.0
2321,1086,227,2025-07-12,8.78,0.78
2322,1028,216,2026-03-12,5.5,0.0
2323,1088,227,2025-09-17,5.43,0.0
2324,1086,217,2025-05-20,4.33,0.0
2325,1019,225,2025-06-11,8.76,0.76
2326,1113,225,2026-03-15,7.6,0.0
2327,1115,219,2026-01-10,4.57,0.0
2328,1016,230,2026-03-01,4.75,0.0
2329,1081,229,2026-02-12,4.2,0.0
2330,1017,226,2026-05-06,9.09,1.09
2331,1114,202,2025-08-06,4.77,0.0
2332,1161,214,2026-03-04,5.81,0.0
2333,1174,202,2025-11-21,4.39,0.0
2334,1076,228,2026-01-04,7.36,0.0
2335,1025,220,2026-03-19,6.29,0.0
2336,1060,228,2025-08-20,8.51,0.51
2337,1169,220,2025-11-22,7.6,0.0
2338,1099,215,2025-09-24,4.06,0.0
2339,1159,220,2025-05-16,8.77,0.77
2340,1167,222,2025-12-01,4.61,0.0
2341,1117,217,2025-11-27,8.7,0.7
2342,1050,204,2026-01-29,5.97,0.0
2343,1153,223,2025-10-27,4.62,0.0
2344,1050,229,2025-06-17,4.41,0.0
2345,1164,217,2025-05-20,7.44,0.0
2346,1108,216,2025-09-02,5.54,0.0
2347,1114,206,2025-08-19,8.35,0.35
2348,1012,202,2026-03-21,5.46,0.0
2349,1150,214,2025-10-30,4.77,0.0
2350,1167,225,2025-07-08,7.08,0.0
2351,1150,229,2025-12-02,6.15,0.0
2352,1038,205,2026-02-14,7.25,0.0
2353,1155,211,2025-08-13,6.82,0.0
2354,1003,217,2025-06-02,5.75,0.0
2355,1174,205,2026-04-17,7.52,0.0
2356,1130,227,2025-11-05,4.34,0.0
2357,1014,214,2025-12-07,9.01,1.01
2358,1052,221,2026-01-31,6.06,0.0
2359,1018,211,2025-10-03,9.45,1.45
2360,1122,223,2025-09-22,5.14,0.0
2361,1120,220,2025-08-03,8.15,0.15
2362,1149,219,2026-04-17,8.15,0.15
2363,1158,210,2025-09-11,9.78,1.78
2364,1042,204,2026-01-03,6.51,0.0
2365,1011,216,2025-05-30,6.73,0.0
2366,1001,221,2026-04-19,5.32,0.0
2367,1059,215,2026-03-25,5.34,0.0
2368,1062,216,2025-12-26,7.74,0.0
2369,1085,226,2025-08-04,8.41,0.41
2370,1053,213,2025-08-15,8.44,0.44
2371,1002,212,2025-12-10,5.11,0.0
2372,1092,201,2026-02-18,4.06,0.0
2373,1037,210,2025-11-11,7.33,0.0
2374,1162,219,2025-07-26,6.64,0.0
2375,1093,202,2025-07-01,9.48,1.48
2376,1051,207,2026-02-15,9.85,1.85
2377,1057,229,2026-01-31,5.7,0.0
2378,1045,211,2026-01-03,5.57,0.0
2379,1063,206,2026-02-28,9.09,1.09
2380,1046,227,2025-05-07,5.18,0.0
2381,1026,201,2026-02-27,5.57,0.0
2382,1036,213,2026-03-28,8.99,0.99
2383,1029,211,2026-02-10,7.93,0.0
2384,1079,215,2026-03-10,9.62,1.62
2385,1096,222,2025-07-13,5.44,0.0
2386,1135,226,2025-05-28,5.03,0.0
2387,1112,229,2025-10-01,9.99,1.99
2388,1031,205,2025-08-12,8.27,0.27
2389,1034,226,2025-05-24,9.3,1.3
2390,1137,213,2025-10-24,5.14,0.0
2391,1082,220,2025-05-29,8.17,0.17
2392,1163,208,2025-09-26,6.58,0.0
2393,1196,220,2026-02-26,9.53,1.53
2394,1138,210,2026-04-25,7.52,0.0
2395,1084,208,2025-05-31,8.74,0.74
2396,1072,228,2025-11-03,4.32,0.0
2397,1131,219,2025-12-24,4.76,0.0
2398,1054,224,2025-10-20,9.32,1.32
2399,1121,226,2026-01-18,4.49,0.0
2400,1017,206,2026-03-09,7.98,0.0
2401,1193,229,2026-02-18,7.05,0.0
2402,1131,212,2026-01-24,7.87,0.0
2403,1119,206,2025-09-28,6.99,0.0
2404,1096,217,2025-10-08,5.93,0.0
2405,1184,216,2025-08-05,8.17,0.17
2406,1149,213,2025-07-20,6.84,0.0
2407,1150,221,2026-03-03,7.83,0.0
2408,1057,229,2025-06-13,4.22,0.0
2409,1061,213,2026-04-21,5.22,0.0
2410,1109,229,2026-02-13,5.31,0.0
2411,1041,230,2025-07-22,6.26,0.0
2412,1066,218,2026-02-25,9.05,1.05
2413,1193,203,2025-06-19,4.51,0.0
2414,1133,212,2026-02-24,5.77,0.0
2415,1011,215,2026-02-09,5.38,0.0
2416,1087,214,2025-07-08,7.07,0.0
2417,1111,214,2025-05-26,6.71,0.0
2418,1128,211,2025-06-07,6.21,0.0
2419,1007,206,2025-07-26,5.64,0.0
2420,1068,221,2026-01-10,6.65,0.0
2421,1022,210,2025-08-13,4.46,0.0
2422,1132,218,2026-04-26,9.06,1.06
2423,1071,230,2026-04-16,7.86,0.0
2424,1031,203,2025-08-20,5.37,0.0
2425,1140,207,2026-04-20,6.16,0.0
2426,1173,211,2025-08-22,6.0,0.0
2427,1191,227,2025-10-24,5.5,0.0
2428,1071,207,2026-02-24,8.61,0.61
2429,1036,228,2026-04-18,8.23,0.23
2430,1190,218,2025-07-03,8.51,0.51
2431,1003,225,2025-09-21,9.47,1.47
2432,1089,226,2025-06-15,5.8,0.0
2433,1104,227,2026-04-01,9.98,1.98
2434,1168,201,2025-09-16,7.48,0.0
2435,1132,225,2026-01-28,6.83,0.0
2436,1102,208,2026-04-16,9.71,1.71
2437,1192,207,2026-01-24,5.36,0.0
2438,1133,219,2025-06-01,6.85,0.0
2439,1194,215,2025-12-26,8.72,0.72
2440,1119,211,2025-06-12,8.34,0.34
2441,1081,228,2026-01-05,8.75,0.75
2442,1198,223,2025-12-19,5.13,0.0
2443,1113,215,2026-03-22,6.51,0.0
2444,1008,212,2025-12-11,9.12,1.12
2445,1033,210,2025-12-19,4.83,0.0
2446,1003,216,2025-06-16,9.66,1.66
2447,1091,211,2026-04-24,8.86,0.86
2448,1109,222,2025-12-31,5.35,0.0
2449,1196,225,2025-05-17,8.52,0.52
2450,1077,211,2026-04-08,8.14,0.14
2451,1146,226,2025-08-22,7.52,0.0
2452,1036,205,2025-11-10,4.19,0.0
2453,1085,219,2026-03-31,9.86,1.86
2454,1155,230,2025-07-23,7.78,0.0
2455,1101,213,2025-11-11,7.65,0.0
2456,1101,203,2026-04-10,5.23,0.0
2457,1049,216,2026-04-28,7.21,0.0
2458,1146,215,2025-11-21,4.65,0.0
2459,1078,203,2025-07-08,7.83,0.0
2460,1173,218,2026-01-08,5.03,0.0
2461,1177,220,2025-05-11,5.07,0.0
2462,1048,207,2025-11-11,6.93,0.0
2463,1099,210,2025-12-12,4.42,0.0
2464,1075,222,2025-05-30,5.24,0.0
2465,1117,202,2026-02-07,7.15,0.0
2466,1003,206,2026-03-04,6.21,0.0
2467,1106,213,2025-09-24,5.96,0.0
2468,1029,205,2025-09-16,4.94,0.0
2469,1123,224,2025-06-25,7.22,0.0
2470,1053,205,2025-05-07,4.41,0.0
